States/UTs,Crime_Head,Count,Year,Main_Category,Month,Time_of_Day,District,Latitude,Longitude,Victim_Age,Victim_Age_Group,Victim_Caste_Category,Marital_Status,Perpetrator_Relationship,Victim_Occupation,Victim_Education_Level
27,32,-0.1670408649315925,1.127189320044877,0,9,1,16,-1.2730519440541328,-0.1890194499611449,61,51+,Unknown,3,Relative,0,4
27,33,-0.16711597357165958,1.127189320044877,0,4,2,22,-0.11382864633146678,0.6122371947372918,20,18-30,OBC,0,Husband,2,4
27,34,-0.16711597357165958,1.127189320044877,0,8,1,8,-1.7275265882622157,-0.9636019821899745,20,18-30,OBC,3,Relative,2,4
27,35,-0.16711597357165958,1.127189320044877,0,5,2,32,0.9774699222332806,-0.9820814632947773,51,51+,Unknown,1,Unknown,1,0
27,36,-0.1670408649315925,1.127189320044877,0,9,1,4,-1.003232023193273,-0.5778703016257075,51,51+,Unknown,3,Husband,0,0
27,37,-0.16689064765145842,1.127189320044877,1,3,1,7,-1.6981085404936467,0.8515494980981549,49,31-50,SC,0,Husband,1,3
27,38,-0.16711597357165958,1.127189320044877,4,9,3,33,-1.0973495435575689,0.9709251931732471,36,31-50,OBC,0,Husband,0,3
27,39,-0.16711597357165958,1.127189320044877,1,11,0,16,1.3128697908390239,0.8603471011055968,25,18-30,General,1,Stranger,5,4
27,7,-0.16711597357165958,1.127189320044877,2,8,1,11,1.3932649112878577,-0.4336057164245756,28,18-30,General,1,Stranger,5,4
27,8,-0.16711597357165958,1.127189320044877,4,10,3,30,-1.6709643908360616,1.152600904334051,62,51+,General,1,Acquaintance,5,2
27,9,-0.16711597357165958,1.127189320044877,4,10,1,15,-1.3099213380068526,0.7895521553115015,47,31-50,SC,1,Husband,0,4
27,10,-0.16711597357165958,1.127189320044877,4,2,0,33,-1.40883685198415,1.2799502863275969,63,51+,General,3,Stranger,5,0
27,11,-0.1670408649315925,1.127189320044877,4,7,2,39,-0.9587683372904958,0.698962513437621,20,18-30,OBC,1,Relative,2,3
27,12,-0.1670408649315925,1.127189320044877,4,5,1,35,1.2689652914736391,0.5329051361800071,55,51+,Unknown,1,Relative,0,4
27,13,-0.16711597357165958,1.127189320044877,4,3,3,37,-0.9954408465917893,-1.7162231123921707,20,18-30,SC,3,Relative,2,4
27,14,-0.16711597357165958,1.127189320044877,4,11,2,32,1.4895986464294693,-0.04027011443646538,20,18-30,Unknown,1,Acquaintance,2,3
27,15,-0.16711597357165958,1.127189320044877,4,2,0,8,-0.5233184727146533,1.1719235017551168,32,31-50,OBC,3,Relative,3,4
27,16,-0.16711597357165958,1.127189320044877,4,10,2,2,1.1725472249931006,-1.6880069879747617,55,51+,ST,3,Acquaintance,4,3
27,17,-0.162083694687167,1.127189320044877,4,3,3,10,-0.41288260764541584,0.5359862617041552,53,51+,OBC,3,Stranger,3,3
28,0,-0.018551083519027678,1.127189320044877,5,8,3,10,0.5582684221921616,-1.7203451591826753,17,<18,ST,2,Relative,5,5
28,1,-0.16711597357165958,1.127189320044877,5,3,2,39,0.3195060603104365,1.6846794826383396,20,18-30,OBC,2,Husband,4,4
28,2,-0.16711597357165958,1.127189320044877,5,3,1,14,-0.3606742400599307,0.7039926323482066,46,31-50,OBC,1,Relative,4,4
28,3,-0.16711597357165958,1.127189320044877,5,1,0,5,1.2077870431413622,-0.46968719489620914,30,18-30,SC,1,Husband,1,3
28,4,-0.018551083519027678,1.127189320044877,5,0,0,28,-1.10753743822461,-0.8455420516172936,40,31-50,SC,1,Relative,0,3
28,5,-0.16095706508616117,1.127189320044877,5,10,3,23,-0.40317110844798565,-0.7275359474343761,15,<18,SC,2,Relative,1,3
28,6,-0.024709992004526067,1.127189320044877,5,0,2,5,0.32628969285850595,0.1823861371555724,23,18-30,General,2,Stranger,0,3
28,18,-0.1646373884494468,1.127189320044877,5,8,2,3,-0.5118275229970768,0.9730244081314149,48,31-50,SC,1,Acquaintance,5,0
28,19,0.015848673631682842,1.127189320044877,3,11,0,17,1.6977255481526277,0.43549454502366824,62,51+,SC,1,Relative,4,4
28,20,-0.10334873815473113,1.127189320044877,3,0,0,24,-0.23640182652457875,-0.08586328603985313,59,51+,OBC,3,Relative,3,4
28,21,-0.16696575629152546,1.127189320044877,3,6,0,7,-0.74299143455513,0.5101505215742734,36,31-50,ST,1,Stranger,5,4
28,22,-0.16681553901139134,1.127189320044877,3,2,0,1,-1.4017180832011928,-1.0263384761628747,46,31-50,SC,1,Relative,5,2
28,23,-0.06849832916361828,1.127189320044877,3,5,1,12,-0.811383813453785,-0.6830255003491762,26,18-30,General,1,Unknown,5,4
28,24,-0.14698685803368922,1.127189320044877,3,8,3,32,0.8847360170437559,0.8205917374196692,18,18-30,OBC,1,Acquaintance,0,5
28,25,-0.13399306330208896,1.127189320044877,2,7,0,3,-0.5791664747302343,0.6040932017910298,20,18-30,ST,1,Husband,2,4
28,26,0.2492112183200182,1.127189320044877,0,4,1,39,0.12948160808398296,0.890833279420034,53,51+,OBC,1,Relative,5,4
28,27,-0.10687884423788263,1.127189320044877,0,11,1,31,0.7216776689288436,1.1441570711815474,53,51+,General,1,Husband,1,0
28,28,-0.08134190661508443,1.127189320044877,0,1,1,19,-0.22098566128919195,-1.6251831440651212,56,51+,OBC,3,Husband,3,5
28,29,-0.16501293164978206,1.127189320044877,0,0,3,11,0.24669830716364455,-1.6151608212628255,40,31-50,OBC,0,Husband,0,3
28,30,-0.1570514158026744,1.127189320044877,0,2,2,13,-0.6497726976552708,0.8597504258841566,16,<18,ST,2,Relative,1,4
28,31,0.09103242233880343,1.127189320044877,0,1,3,29,-1.2008553726490683,-1.2807566440857219,27,18-30,SC,1,Relative,4,4
28,32,-0.13864979898624627,1.127189320044877,0,6,0,23,-0.07389241718495615,1.0797185115395946,45,31-50,OBC,1,Husband,5,0
28,33,-0.16651510445112314,1.127189320044877,0,0,0,19,-0.8414119921382893,1.553588179661933,41,31-50,OBC,1,Acquaintance,3,0
28,34,-0.16636488717098905,1.127189320044877,0,4,2,8,-1.3819517895556284,0.6953628144263282,20,18-30,OBC,3,Husband,2,2
28,35,-0.1670408649315925,1.127189320044877,0,4,0,25,-0.10794671647390876,-1.2810089044742543,20,18-30,OBC,1,Husband,2,5
28,36,-0.1400768631475203,1.127189320044877,0,9,3,28,-1.2778118060980508,-0.38865948815326745,42,31-50,SC,1,Husband,0,4
28,37,0.06677233159714514,1.127189320044877,1,3,2,10,-0.8374765336381164,-0.9485077633367137,40,31-50,SC,1,Neighbor,5,4
28,38,-0.16711597357165958,1.127189320044877,4,3,2,7,1.4710119399861383,1.2933499240041837,19,18-30,OBC,2,Acquaintance,0,3
28,39,-0.16681553901139134,1.127189320044877,1,10,0,7,1.588721776768949,-1.2049607102692323,24,18-30,ST,1,Husband,1,3
28,7,-0.11859579208834299,1.127189320044877,2,9,1,24,-1.704330217362078,-0.8419436285066187,56,51+,General,3,Stranger,0,4
28,8,-0.16711597357165958,1.127189320044877,4,1,2,33,0.8210023824039601,0.6753891670535118,58,51+,OBC,1,Husband,3,0
28,9,-0.16711597357165958,1.127189320044877,4,7,3,28,1.6014722046494245,-0.9720866429754174,28,18-30,SC,1,Husband,0,0
28,10,-0.16711597357165958,1.127189320044877,4,3,2,25,1.0246564753307694,1.5996989052188533,41,31-50,SC,1,Relative,0,4
28,11,-0.16471249708951385,1.127189320044877,4,11,3,9,-0.10239892866536349,1.1140969000610308,56,51+,SC,3,Relative,0,4
28,12,-0.1665902130911902,1.127189320044877,4,3,1,31,-0.5143315462208472,-1.6420019912579213,20,18-30,SC,1,Acquaintance,2,3
28,13,-0.16711597357165958,1.127189320044877,4,2,0,37,1.2498021352677418,-1.6907700035826834,15,<18,OBC,2,Unknown,0,0
28,14,-0.1670408649315925,1.127189320044877,4,2,1,34,-1.5881515795404475,0.07646034193328712,32,31-50,OBC,1,Stranger,0,4
28,15,-0.16711597357165958,1.127189320044877,4,3,0,13,1.6290078040021436,-1.2981209833015288,23,18-30,SC,1,Neighbor,3,4
28,16,-0.1653133662100503,1.127189320044877,4,8,2,34,-0.03853553364983703,1.515361562118017,36,31-50,OBC,1,Husband,0,4
28,17,0.9299208232477244,1.127189320044877,4,9,1,2,1.0945952326882191,0.5170520009562978,34,31-50,SC,1,Acquaintance,1,2
30,0,-0.09343439766588005,1.127189320044877,5,0,1,39,1.5300921824807008,-1.063155145187857,20,18-30,Unknown,1,Neighbor,0,4
30,1,-0.16711597357165958,1.127189320044877,5,1,1,19,-1.3888999503066373,-1.2450666653339484,43,31-50,OBC,1,Relative,0,5
30,2,-0.16711597357165958,1.127189320044877,5,8,2,15,0.4845049015231951,0.8662143900421153,22,18-30,OBC,1,Husband,1,3
30,3,-0.16711597357165958,1.127189320044877,5,8,2,24,0.11396913109189337,-1.4456374012215123,58,51+,General,3,Relative,4,4
30,4,-0.09343439766588005,1.127189320044877,5,1,0,16,-0.8919568095289124,1.4354479421239321,26,18-30,General,2,Acquaintance,1,0
30,5,-0.1653133662100503,1.127189320044877,5,4,3,35,-1.5179206460103258,0.29011471348772044,20,18-30,SC,1,Neighbor,2,4
30,6,-0.09523700502748934,1.127189320044877,5,3,1,32,-0.5391360667859005,0.2407492675224547,16,<18,OBC,2,Husband,3,0
30,18,-0.15554924300133333,1.127189320044877,5,7,3,4,1.41426022181466,0.7120104132051877,20,18-30,General,1,Stranger,2,0
30,19,-0.07878821285280461,1.127189320044877,3,4,1,14,-0.20147556886580772,-1.2496621365329315,20,18-30,ST,1,Neighbor,2,3
30,20,-0.16065663052589296,1.127189320044877,3,8,3,29,-0.530383212513996,0.4863628025221672,26,18-30,OBC,1,Acquaintance,1,3
30,21,-0.16711597357165958,1.127189320044877,3,6,0,12,1.0449110731676234,-1.4071704657188624,18,18-30,OBC,2,Husband,4,4
30,22,-0.1670408649315925,1.127189320044877,3,9,2,13,0.25763075145674835,-0.31881645561142524,23,18-30,OBC,1,Husband,1,0
30,23,-0.10657840967761442,1.127189320044877,3,6,3,12,-0.5504376228992318,1.2687918933054905,58,51+,SC,3,Relative,0,5
30,24,-0.14586022843268343,1.127189320044877,3,5,2,28,-0.07098001777354519,0.0679694761167378,62,51+,General,3,Husband,5,2
30,25,-0.16035619596562475,1.127189320044877,2,2,1,34,0.059870377615680995,-1.263126551980692,20,18-30,Unknown,1,Neighbor,2,4
30,26,-0.08352005717702898,1.127189320044877,0,3,1,32,-0.8092335674500712,0.1826720112942874,17,<18,ST,2,Husband,2,4
30,27,-0.14127860138859316,1.127189320044877,0,3,3,1,1.0674592410905022,1.5118927645758644,20,18-30,SC,1,Stranger,2,3
30,28,-0.1640365193289104,1.127189320044877,0,4,3,39,-1.1247075074659176,1.5698265300531489,20,18-30,Unknown,1,Husband,2,5
30,29,-0.163510758848441,1.127189320044877,0,4,0,37,0.02169713995536105,0.20236753132219598,18,18-30,OBC,1,Neighbor,2,3
30,30,-0.163510758848441,1.127189320044877,0,7,3,30,0.2404565071127369,-0.33607753826714304,39,31-50,OBC,1,Husband,5,4
30,31,-0.11964731304928174,1.127189320044877,0,9,1,19,-1.1672549741793554,-1.371307230344918,45,31-50,SC,3,Acquaintance,3,0
30,32,-0.1644871711693127,1.127189320044877,0,9,1,24,-1.4884062915037806,-1.0232965047648064,24,18-30,Unknown,2,Acquaintance,0,4
30,33,-0.16711597357165958,1.127189320044877,0,7,1,11,1.363292978191294,-0.8504385605887711,20,18-30,General,1,Husband,2,3
30,34,-0.16689064765145842,1.127189320044877,0,6,2,11,-1.300031188865283,-0.4777590668181528,49,31-50,OBC,1,Husband,1,0
30,35,-0.16711597357165958,1.127189320044877,0,6,3,13,1.6110235455210156,1.3241203065111273,40,31-50,SC,1,Relative,0,4
30,36,-0.16471249708951385,1.127189320044877,0,1,3,23,0.09777903875477974,0.6095874351896652,35,31-50,OBC,1,Husband,0,3
30,37,-0.04085834961894258,1.127189320044877,1,10,1,36,1.1357872870814971,0.4024433388315845,22,18-30,ST,1,Relative,5,0
30,38,-0.16711597357165958,1.127189320044877,4,8,2,13,1.1485080554816616,-1.3595054166633258,51,51+,OBC,1,Stranger,5,4
30,39,-0.15780250220334494,1.127189320044877,1,2,2,12,-0.003618754215062849,0.5547147000984937,59,51+,General,3,Relative,0,3
30,7,-0.1667404303713243,1.127189320044877,2,3,0,24,0.3503528112561461,1.339949331367223,58,51+,OBC,1,Husband,0,4
30,8,-0.1670408649315925,1.127189320044877,4,6,2,26,1.4112784253612853,-0.434961814816058,18,18-30,SC,1,Neighbor,4,5
30,9,-0.16711597357165958,1.127189320044877,4,6,0,24,0.5006601316332392,-0.7271614118517742,34,31-50,SC,0,Husband,3,3
30,10,-0.16696575629152546,1.127189320044877,4,7,2,35,1.4710925694166006,-1.702442584554455,21,18-30,Unknown,1,Husband,0,0
30,11,-0.1623841292474352,1.127189320044877,4,3,1,16,-1.3186911507955204,-0.757015043740656,26,18-30,OBC,2,Unknown,3,0
30,12,-0.1646373884494468,1.127189320044877,4,5,3,39,0.36889603162689694,0.1679740135866253,18,18-30,ST,2,Relative,5,3
30,13,-0.16711597357165958,1.127189320044877,4,5,0,16,-0.10855422857041533,-1.4920677974475103,39,31-50,SC,0,Neighbor,3,4
30,14,-0.16711597357165958,1.127189320044877,4,1,3,17,1.1284258736133304,1.1085363495022864,24,18-30,Unknown,1,Relative,0,3
30,15,-0.1670408649315925,1.127189320044877,4,8,2,14,0.8023196724971426,-1.7154367647518454,20,18-30,General,1,Acquaintance,2,2
30,16,-0.16493782300971502,1.127189320044877,4,5,0,23,-0.2933799812836491,-1.2062874629464673,31,31-50,General,1,Relative,1,3
30,17,0.24034839879210587,1.127189320044877,4,2,3,20,0.41985274309364384,-1.1098458773631474,26,18-30,OBC,1,Husband,0,0
31,0,0.11521740444039467,1.127189320044877,5,1,3,15,-1.1176139900482536,1.488507931024685,20,18-30,SC,1,Neighbor,2,4
31,1,-0.16689064765145842,1.127189320044877,5,5,2,25,-0.27958693920400834,0.14407454700416675,39,31-50,OBC,1,Neighbor,0,4
31,2,-0.16696575629152546,1.127189320044877,5,9,1,15,-1.304178573857991,-0.5838348865893772,58,51+,ST,3,Husband,0,4
31,3,-0.1670408649315925,1.127189320044877,5,7,3,15,-1.0734431014453334,0.42058025545610117,20,18-30,OBC,1,Acquaintance,2,5
31,4,0.11499207852019351,1.127189320044877,5,3,3,0,-0.8271407215588296,-0.9726115306870229,57,51+,SC,3,Acquaintance,0,3
31,5,-0.1360209965838994,1.127189320044877,5,7,3,28,0.4876084391438736,0.8460367694815162,25,18-30,ST,2,Husband,4,3
31,6,0.08389710153243335,1.127189320044877,5,2,2,9,1.125079348361112,-0.35272524505247316,64,51+,General,3,Relative,0,4
31,18,-0.1391004508266486,1.127189320044877,5,2,2,12,-1.358976775335638,-1.331245993519867,23,18-30,OBC,2,Relative,5,4
31,19,0.1649393241647841,1.127189320044877,3,4,0,11,0.8473500670528018,0.14096634864919702,25,18-30,OBC,2,Neighbor,0,0
31,20,-0.08772614102078398,1.127189320044877,3,7,2,15,0.06304497921257418,-0.033041935656555624,26,18-30,OBC,2,Neighbor,0,4
31,21,-0.16050641324575887,1.127189320044877,3,3,3,28,-0.250840146619716,0.9103333279123784,29,18-30,OBC,2,Husband,3,3
31,22,-0.16711597357165958,1.127189320044877,3,5,3,29,-0.28648649000138604,1.0097608924401607,47,31-50,General,1,Acquaintance,0,4
31,23,0.010140416986586773,1.127189320044877,3,10,0,0,1.2230566472156672,0.7007928979155837,20,18-30,OBC,0,Husband,2,4
31,24,-0.09831645927023853,1.127189320044877,3,1,3,32,-1.1576141123663637,0.8896146352858968,50,31-50,Unknown,1,Relative,5,3
31,25,-0.13647164842430173,1.127189320044877,2,10,1,18,0.14519231283437906,-1.4039275536223894,36,31-50,Unknown,1,Acquaintance,3,0
31,26,0.2834607581905946,1.127189320044877,0,9,2,22,-1.353689503659365,1.4162828466228758,63,51+,SC,1,Relative,5,3
31,27,-0.11251199224291165,1.127189320044877,0,1,1,27,0.5610292907080477,-0.9241773378790483,35,31-50,SC,1,Unknown,1,0
31,28,-0.149465443155902,1.127189320044877,0,7,1,26,1.2366944063040508,0.6731463414691483,16,<18,OBC,2,Husband,2,4
31,29,-0.16538847485011735,1.127189320044877,0,10,3,37,1.384943685442722,0.8049256254890973,20,18-30,OBC,3,Husband,2,4
31,30,-0.16050641324575887,1.127189320044877,0,5,0,38,1.131646044054415,1.595526113190221,60,51+,General,1,Unknown,4,3
31,31,0.20286918739864615,1.127189320044877,0,6,3,2,-0.46987762532645416,1.6776271277113364,35,31-50,OBC,1,Husband,5,3
31,32,-0.1657640180504526,1.127189320044877,0,10,2,15,-1.4012645802952903,0.3486178368574599,49,31-50,SC,0,Husband,0,3
31,33,-0.16711597357165958,1.127189320044877,0,4,1,22,0.09216581152881391,0.2988887639631674,60,51+,SC,1,Husband,1,5
31,34,-0.16711597357165958,1.127189320044877,0,9,3,16,-1.4522805199076048,1.151337484989801,37,31-50,General,1,Husband,0,4
31,35,-0.16696575629152546,1.127189320044877,0,2,2,19,1.1616786380235475,0.5171210586322488,49,31-50,Unknown,1,Acquaintance,1,3
31,36,-0.16591423533058672,1.127189320044877,0,7,0,39,-0.2762142580207424,-0.11082423309846232,61,51+,General,3,Relative,0,0
31,37,1.0274869466948269,1.127189320044877,1,1,3,25,0.9445120809121901,-1.3699232532281762,46,31-50,General,3,Neighbor,5,5
31,38,-0.16711597357165958,1.127189320044877,4,1,0,22,-0.3249055006866062,-0.6274579881149773,44,31-50,OBC,1,Stranger,0,0
31,39,-0.1563754380420709,1.127189320044877,1,3,0,23,1.46452425817125,-0.3407157930843871,33,31-50,OBC,3,Relative,0,4
31,7,-0.16621466989085493,1.127189320044877,2,5,1,15,-0.4227095602624602,-0.841983418802684,40,31-50,SC,3,Relative,1,3
31,8,-0.1657640180504526,1.127189320044877,4,1,2,22,-0.8745096145595735,0.6717680151085468,60,51+,SC,3,Stranger,0,5
31,9,-0.16711597357165958,1.127189320044877,4,4,3,35,-0.24815284785862746,-0.8909303824204738,20,18-30,OBC,1,Neighbor,1,5
31,10,-0.16583912669051967,1.127189320044877,4,3,2,0,1.1159241212547395,0.4458534314192459,22,18-30,OBC,2,Stranger,0,3
31,11,-0.1612574996464294,1.127189320044877,4,8,1,21,-0.5756859184047866,0.2451142576597568,49,31-50,SC,1,Acquaintance,0,3
31,12,-0.1657640180504526,1.127189320044877,4,9,3,16,-1.0023543602040192,1.4726729658126816,22,18-30,General,1,Acquaintance,0,0
31,13,-0.16651510445112314,1.127189320044877,4,6,3,13,1.1881427057513918,-1.3530425824192172,20,18-30,OBC,3,Acquaintance,2,0
31,14,-0.16711597357165958,1.127189320044877,4,4,0,11,0.48496847175602337,1.0771434022667266,64,51+,General,3,Husband,5,2
31,15,-0.1670408649315925,1.127189320044877,4,2,2,25,0.285603146134945,0.2209263520816181,18,18-30,OBC,1,Neighbor,5,0
31,16,-0.16328543292823985,1.127189320044877,4,9,0,3,0.1963409846256365,-1.680275127544983,46,31-50,General,1,Husband,0,4
31,17,2.1725932731571254,1.127189320044877,4,11,2,23,-1.409131919660406,1.5739750360552909,56,51+,OBC,1,Stranger,4,1
32,0,-0.16358586748850806,1.127189320044877,5,2,3,26,1.6900775044438634,1.1222056793370785,20,18-30,General,1,Relative,2,2
32,1,-0.1670408649315925,1.127189320044877,5,10,1,35,-0.5554752846144909,1.603105502902525,17,<18,OBC,2,Husband,0,0
32,2,-0.16711597357165958,1.127189320044877,5,2,1,5,1.5976182144240474,-0.2375716962157443,26,18-30,General,1,Acquaintance,0,4
32,3,-0.1670408649315925,1.127189320044877,5,10,0,4,0.05575480418112347,-0.8448540337803391,16,<18,OBC,2,Husband,4,3
32,4,-0.1636609761285751,1.127189320044877,5,0,2,35,1.5692194621771318,-0.24250707446107225,20,18-30,OBC,1,Acquaintance,2,4
32,5,-0.1670408649315925,1.127189320044877,5,9,0,26,-0.7446363031370355,-0.3824216052768978,25,18-30,SC,1,Husband,2,4
32,6,-0.16373608476864215,1.127189320044877,5,6,2,27,-0.9382401328090283,1.5097244753253676,20,18-30,OBC,3,Neighbor,2,0
32,18,-0.1664399958110561,1.127189320044877,5,11,1,4,-1.4688075707554,-0.6546575710563817,58,51+,OBC,3,Relative,3,0
32,19,-0.16621466989085493,1.127189320044877,3,11,3,33,-1.1790138079980854,-1.6825449784847957,52,51+,Unknown,1,Relative,0,5
32,20,-0.1664399958110561,1.127189320044877,3,2,2,17,0.6344955904279842,0.01518481470083586,56,51+,SC,3,Husband,1,3
32,21,-0.16711597357165958,1.127189320044877,3,2,1,8,0.556146456713831,-1.2412659223653162,15,<18,OBC,2,Relative,5,5
32,22,-0.16711597357165958,1.127189320044877,3,10,3,16,-0.8063986213320349,1.0976356955266282,25,18-30,OBC,1,Relative,0,4
32,23,-0.16711597357165958,1.127189320044877,3,3,3,31,0.5778819386250522,1.2644899706390889,20,18-30,General,1,Acquaintance,2,3
32,24,-0.16689064765145842,1.127189320044877,3,5,0,25,1.6894635564277338,0.3925596559840465,37,31-50,OBC,1,Relative,0,3
32,25,-0.16711597357165958,1.127189320044877,2,9,1,11,0.6855471845092379,-0.41327530112708616,22,18-30,SC,1,Relative,1,4
32,26,-0.16456227980937976,1.127189320044877,0,2,0,17,-0.8289931216625362,-0.8489029851145135,23,18-30,OBC,1,Unknown,0,0
32,27,-0.16606445261072084,1.127189320044877,0,0,2,7,-0.9292825395782933,0.29938253987669017,38,31-50,SC,1,Neighbor,0,3
32,28,-0.1670408649315925,1.127189320044877,0,1,2,26,-1.637596407810947,0.5882320871441902,45,31-50,ST,1,Acquaintance,0,4
32,29,-0.16711597357165958,1.127189320044877,0,6,3,22,0.575926929457473,0.5338629874143989,39,31-50,General,1,Acquaintance,5,4
32,30,-0.16696575629152546,1.127189320044877,0,9,1,13,1.0567381007288263,-1.6556769623537801,19,18-30,ST,1,Acquaintance,3,3
32,31,-0.16583912669051967,1.127189320044877,0,9,1,39,-0.6223089449611567,-1.5109607653037826,17,<18,ST,2,Husband,2,4
32,32,-0.16689064765145842,1.127189320044877,0,9,0,16,-1.0396004860771215,1.4796539569475466,54,51+,ST,3,Husband,0,2
32,33,-0.16711597357165958,1.127189320044877,0,5,0,32,-1.2304575641946882,-0.6961890655521598,52,51+,OBC,1,Acquaintance,4,3
32,34,-0.16711597357165958,1.127189320044877,0,7,1,6,1.2828901778955577,-0.16506377016460175,26,18-30,OBC,1,Husband,3,5
32,35,-0.16711597357165958,1.127189320044877,0,11,3,38,0.5993797718740754,-0.9340184602425697,50,31-50,ST,0,Unknown,0,3
32,36,-0.16689064765145842,1.127189320044877,0,10,3,31,-0.20818416069415988,-1.238552006973887,42,31-50,Unknown,1,Husband,1,4
32,37,-0.1667404303713243,1.127189320044877,1,4,3,19,1.1514341512374313,-0.07418855443373391,20,18-30,OBC,3,Stranger,2,5
32,38,-0.16711597357165958,1.127189320044877,4,4,0,26,0.8434050693869493,-0.41685708886745093,54,51+,Unknown,3,Neighbor,5,5
32,39,-0.16711597357165958,1.127189320044877,1,9,3,13,-0.7797894657978988,-1.2477887405549224,43,31-50,SC,3,Stranger,1,4
32,7,-0.16711597357165958,1.127189320044877,2,7,1,34,1.0383432769392347,-1.0868154913778378,27,18-30,ST,1,Husband,0,5
32,8,-0.16711597357165958,1.127189320044877,4,11,3,24,-0.7366873556897358,-1.0390059712049888,42,31-50,General,3,Relative,0,5
32,9,-0.16711597357165958,1.127189320044877,4,1,2,19,0.24522790505863018,1.6984793721195965,41,31-50,General,1,Stranger,4,3
32,10,-0.16711597357165958,1.127189320044877,4,1,0,14,-0.8544506383279069,-0.4391345676775078,31,31-50,General,0,Stranger,3,4
32,11,-0.16711597357165958,1.127189320044877,4,7,2,36,1.1007550852954175,0.29584781209871136,20,18-30,OBC,1,Unknown,2,4
32,12,-0.16711597357165958,1.127189320044877,4,3,0,24,-0.8185702932254965,-0.43550487966067586,56,51+,SC,1,Stranger,0,3
32,13,-0.16711597357165958,1.127189320044877,4,1,1,33,-1.2801624140138856,-0.5667235365090608,28,18-30,OBC,2,Unknown,1,0
32,14,-0.16711597357165958,1.127189320044877,4,6,1,28,1.2758455273425384,1.1397944120850039,47,31-50,SC,1,Neighbor,0,4
32,15,-0.16711597357165958,1.127189320044877,4,0,2,28,-1.6489015184972642,-0.8219752675164628,20,18-30,SC,1,Stranger,2,5
32,16,-0.16711597357165958,1.127189320044877,4,6,0,22,0.2884799340950744,1.3592097206216198,36,31-50,OBC,0,Stranger,4,2
32,17,-0.15885402316428368,1.127189320044877,4,8,3,15,-0.2803495885097083,0.7192630667261907,20,18-30,SC,2,Neighbor,2,4
34,0,-0.13294154234115022,1.127189320044877,5,4,0,29,-0.5628623915738817,1.0633682415198018,30,18-30,SC,2,Relative,3,3
34,1,-0.16711597357165958,1.127189320044877,5,11,3,23,0.21296830126987346,-0.5699921422768007,60,51+,OBC,3,Stranger,4,4
34,2,-0.16711597357165958,1.127189320044877,5,0,1,30,-1.6510232055557519,-0.6366712225738117,54,51+,OBC,3,Relative,1,0
34,3,-0.16711597357165958,1.127189320044877,5,11,2,28,1.3707573078216144,-1.186531236160524,20,18-30,ST,1,Husband,2,5
34,4,-0.13294154234115022,1.127189320044877,5,9,3,25,-0.05172693912810413,1.3120771434683467,40,31-50,OBC,0,Acquaintance,5,4
34,5,-0.16696575629152546,1.127189320044877,5,5,1,6,-1.133530421968681,-1.4235204639421497,20,18-30,ST,1,Husband,2,4
34,6,-0.13309175962128433,1.127189320044877,5,5,2,27,-0.004636011894658825,-1.6544376177706135,20,18-30,OBC,3,Relative,2,3
34,18,-0.16591423533058672,1.127189320044877,5,0,3,28,1.4315407257488062,-0.307551323710702,49,31-50,SC,1,Unknown,0,3
34,19,-0.05430279619094516,1.127189320044877,3,3,0,4,0.8466533196043463,0.7607740934022639,16,<18,ST,2,Relative,5,4
34,20,-0.1497658777161702,1.127189320044877,3,1,3,26,1.4808916955835416,-1.5881358135720467,49,31-50,General,0,Neighbor,0,3
34,21,-0.16711597357165958,1.127189320044877,3,1,2,39,-0.7251093418170085,-1.1186578345492786,20,18-30,SC,2,Relative,2,5
34,22,-0.1670408649315925,1.127189320044877,3,10,2,14,-0.1554227330027537,1.5305388415081658,34,31-50,Unknown,1,Neighbor,5,4
34,23,-0.08599864229924176,1.127189320044877,3,1,0,23,-0.7835364460139953,0.9540972995483339,42,31-50,SC,1,Neighbor,0,0
34,24,-0.1528453319589194,1.127189320044877,3,3,0,24,0.43422956347187974,-1.225966217046794,44,31-50,OBC,1,Acquaintance,5,4
34,25,-0.1599806527652895,1.127189320044877,2,1,3,32,0.490582870018237,-0.3081064496735477,20,18-30,OBC,0,Relative,2,4
34,26,-0.08434625221776658,1.127189320044877,0,1,0,12,1.0708588991251244,1.4925414469285727,38,31-50,OBC,1,Neighbor,1,0
34,27,-0.1636609761285751,1.127189320044877,0,6,3,34,-1.7183480601633696,-0.40695849163183634,38,31-50,Unknown,3,Neighbor,5,4
34,28,-0.16178326012689878,1.127189320044877,0,3,0,30,0.5276803818320197,-0.40853904408653724,27,18-30,OBC,1,Husband,3,4
34,29,-0.1670408649315925,1.127189320044877,0,1,1,10,-0.9552697541764419,1.694473823957287,20,18-30,General,1,Husband,0,3
34,30,-0.1670408649315925,1.127189320044877,0,2,0,23,0.5549407064109398,-0.5891081363744812,26,18-30,OBC,1,Husband,5,0
34,31,-0.09328418038574594,1.127189320044877,0,9,0,19,0.42581333910354685,0.7371242772497673,39,31-50,OBC,0,Husband,1,4
34,32,-0.14991609499630432,1.127189320044877,0,4,2,36,-0.8966520506858484,1.3030666466507448,20,18-30,OBC,3,Acquaintance,2,5
34,33,-0.16696575629152546,1.127189320044877,0,3,1,32,1.3734888669731284,-1.201533237664541,20,18-30,ST,0,Husband,2,5
